frame_id,scan_type,valid_points_count,global_mean_distance,global_std_distance,global_mean_rssi,global_std_rssi,near_points_ratio,dist_range_mm,ch_0_mean_dist,ch_0_std_dist,ch_0_mean_rssi,ch_8_mean_dist,ch_8_std_dist,ch_8_mean_rssi,ch_15_mean_dist,ch_15_std_dist,ch_15_mean_rssi,is_wet
48,WET,576,1418.5052083333333,2671.244765496995,127.37847222222223,69.06246534759758,0.8732638888888888,26485.0,975.75,26.30195538629889,196.5,578.7777777777778,9.33231286938364,186.97222222222223,3827.5555555555557,5044.894264470025,88.77777777777777,1
49,WET,576,1429.670138888889,2679.8165960404585,127.56076388888889,68.99378335098852,0.8715277777777778,26491.0,975.9444444444445,26.86042701973555,198.08333333333334,578.4722222222222,9.373171779411129,188.44444444444446,3724.277777777778,5092.9925113468325,86.11111111111111,1
50,WET,576,1392.173611111111,2629.4003021650865,127.13541666666667,68.94083913918713,0.8784722222222222,26478.0,975.2222222222222,26.75615935615692,198.13888888888889,578.8055555555555,9.337541568297437,188.5,3810.25,5169.968070501016,89.72222222222223,1
51,WET,576,1396.9149305555557,2609.813348354495,127.42881944444444,69.10603619716635,0.8715277777777778,26491.0,975.8333333333334,26.07845306542768,198.02777777777777,578.0555555555555,8.88319261927327,187.02777777777777,3509.8611111111113,4728.112780578846,87.30555555555556,1
52,WET,576,1463.4427083333333,2776.222684251211,126.84722222222223,68.96620745018338,0.8697916666666666,26491.0,976.1388888888889,26.773283888210837,198.13888888888889,578.7222222222222,9.569627880841438,188.75,3775.8611111111113,5070.408905194237,87.55555555555556,1
53,WET,576,1414.7222222222222,2649.315755987353,127.53472222222223,68.96040159984372,0.8732638888888888,26480.0,975.5277777777778,26.26185295509288,198.08333333333334,578.1111111111111,9.51323222157366,188.61111111111111,3385.1111111111113,4555.37289537015,90.91666666666667,1
54,WET,576,1445.359375,2729.1841718934065,127.60069444444444,69.03491668525405,0.8715277777777778,26482.0,975.6388888888889,26.306058810827786,198.36111111111111,578.3055555555555,8.785765905126459,188.58333333333334,3723.6111111111113,5092.973424394369,86.30555555555556,1
55,WET,576,1434.5277777777778,2716.4421870303804,127.49479166666667,68.89819865880979,0.8715277777777778,26477.0,975.0277777777778,26.552897190445137,196.30555555555554,578.5277777777778,9.446045615906042,187.0,3457.5,4747.395385140903,91.66666666666667,1
56,WET,576,1392.1180555555557,2615.0425420018605,127.75520833333333,68.7613183154917,0.8767361111111112,26488.0,975.5833333333334,26.02018447282801,198.0,578.0277777777778,9.234983521096321,187.13888888888889,3724.027777777778,5093.05709757964,88.88888888888889,1
57,WET,576,1415.8958333333333,2618.707600342915,127.54513888888889,68.81434900620201,0.8715277777777778,26485.0,975.5833333333334,26.449277602881438,198.27777777777777,578.5,9.682089502935673,188.75,3724.8333333333335,5092.949936642109,87.55555555555556,1
58,WET,576,1385.204861111111,2595.0675006696697,127.32291666666667,68.88564821776698,0.875,26482.0,975.6388888888889,26.978459955811072,198.0,578.3888888888889,9.231244391514775,188.47222222222223,3457.5833333333335,4746.544971269705,91.88888888888889,1
59,WET,576,1373.982638888889,2559.978781320209,127.86458333333333,68.88969944849642,0.875,26487.0,975.4444444444445,26.447192067476053,198.33333333333334,578.9166666666666,9.330058949438637,188.47222222222223,3509.222222222222,4726.75239830908,89.66666666666667,1
60,WET,576,1434.626736111111,2699.915722947902,126.81423611111111,68.99621471178953,0.8715277777777778,26485.0,975.1944444444445,25.79680981876241,197.88888888888889,579.0277777777778,9.44302043419556,188.63888888888889,3406.527777777778,4770.340374115943,89.58333333333333,1
61,WET,576,1434.626736111111,2699.915722947902,126.81423611111111,68.99621471178953,0.8715277777777778,26485.0,975.1944444444445,25.79680981876241,197.88888888888889,579.0277777777778,9.44302043419556,188.63888888888889,3406.527777777778,4770.340374115943,89.58333333333333,1
62,WET,576,1434.626736111111,2699.915722947902,126.81423611111111,68.99621471178953,0.8715277777777778,26485.0,975.1944444444445,25.79680981876241,197.88888888888889,579.0277777777778,9.44302043419556,188.63888888888889,3406.527777777778,4770.340374115943,89.58333333333333,1
63,WET,576,1434.626736111111,2699.915722947902,126.81423611111111,68.99621471178953,0.8715277777777778,26485.0,975.1944444444445,25.79680981876241,197.88888888888889,579.0277777777778,9.44302043419556,188.63888888888889,3406.527777777778,4770.340374115943,89.58333333333333,1
64,WET,576,1415.4913194444443,2666.1166209920757,126.36631944444444,69.13661127360781,0.8715277777777778,26489.0,975.4166666666666,26.556005508574298,198.22222222222223,578.9444444444445,9.976957579326601,187.16666666666666,3827.4166666666665,5044.9954799639945,87.86111111111111,1
65,WET,576,1431.265625,2687.566171136076,127.07986111111111,69.1174815881758,0.8715277777777778,26479.0,975.4444444444445,26.146231025243328,196.66666666666666,579.0,10.186826226623706,188.63888888888889,3768.472222222222,5191.700538833171,88.72222222222223,1
66,WET,576,1446.670138888889,2725.52153308367,126.91840277777777,68.8343316731798,0.8697916666666666,26478.0,975.5833333333334,26.65158799878804,196.55555555555554,578.8888888888889,9.410564816137773,188.55555555555554,3827.472222222222,5045.210823776268,89.11111111111111,1
67,WET,576,1458.421875,2719.127616331474,127.14236111111111,68.9787649287215,0.8663194444444444,26482.0,975.5555555555555,26.866276731188957,197.86111111111111,578.3888888888889,9.39080942130664,188.38888888888889,3817.4444444444443,5046.665198464905,89.61111111111111,1
68,WET,576,1431.5885416666667,2724.2745311967074,127.65625,69.19045697159038,0.875,26486.0,975.6944444444445,26.812384605886294,198.11111111111111,578.1388888888889,9.193639968642229,188.66666666666666,3725.0,5093.113008198985,87.58333333333333,1
69,WET,576,1430.2465277777778,2728.771416351373,126.71701388888889,69.1001546828533,0.875,26481.0,975.5555555555555,26.27377230454567,197.88888888888889,578.5,9.56630993195839,187.13888888888889,3820.1666666666665,5168.234346190472,88.61111111111111,1
70,WET,576,1389.1006944444443,2606.1246293319564,126.73090277777777,69.0111113478313,0.8767361111111112,26479.0,975.1388888888889,26.178674830346473,196.55555555555554,578.4444444444445,9.018851508905252,186.94444444444446,3775.9166666666665,5068.126508596926,88.80555555555556,1
71,WET,576,1453.984375,2732.747874564431,127.15625,68.89278024053633,0.8697916666666666,26488.0,975.1388888888889,26.861712292807905,196.66666666666666,578.7777777777778,9.792449310160533,188.58333333333334,3775.3055555555557,5068.970224073099,89.30555555555556,1
72,WET,576,1437.6006944444443,2738.114390136347,127.63541666666667,69.19870539968979,0.8732638888888888,26487.0,975.7777777777778,26.93389909825387,197.88888888888889,578.4444444444445,9.330271606655845,187.0,3872.1388888888887,5144.9286717409,89.66666666666667,1
73,WET,576,1408.7100694444443,2681.710894918836,127.27951388888889,68.83252620420512,0.8784722222222222,26488.0,975.75,26.481664816030193,198.11111111111111,578.1944444444445,8.99148627295985,186.88888888888889,3820.8055555555557,5169.7047930056315,89.44444444444444,1
74,WET,576,1432.876736111111,2663.1070037881427,127.48263888888889,68.86717068815751,0.8680555555555556,26490.0,975.3888888888889,27.103271049585537,197.97222222222223,579.3055555555555,9.884531767057469,186.91666666666666,3817.6944444444443,5048.790552877529,87.94444444444444,1
75,WET,576,1448.0555555555557,2683.516913434935,128.42881944444446,68.90859336021936,0.8645833333333334,26488.0,975.2222222222222,27.371634025142694,198.05555555555554,578.8611111111111,9.624827353636094,188.63888888888889,3827.8611111111113,5045.582940427217,88.16666666666667,1
76,WET,576,1433.2899305555557,2724.374729672184,126.99652777777777,68.95862277199524,0.875,26492.0,975.25,27.361469258795296,198.0,578.1111111111111,9.495195109039633,188.69444444444446,3775.6666666666665,5070.666436898183,88.58333333333333,1
77,WET,576,1371.8559027777778,2595.432717561518,127.60416666666667,68.67968310590678,0.8784722222222222,26485.0,975.0,26.03404364618429,198.38888888888889,578.3888888888889,9.669621879969624,188.94444444444446,3827.1944444444443,5044.2844703935925,92.72222222222223,1
78,WET,576,1410.234375,2667.899013867159,128.11805555555554,69.01426448042963,0.875,26485.0,975.0555555555555,26.997295572963754,198.58333333333334,578.6944444444445,9.214334932808132,189.05555555555554,3723.9166666666665,5092.593352114422,91.63888888888889,1
79,WET,576,1397.5572916666667,2614.682389926143,127.94618055555556,68.73074644033176,0.8732638888888888,26487.0,975.2777777777778,26.15843061163059,198.52777777777777,578.8055555555555,9.501336580997267,187.47222222222223,3861.8055555555557,5148.622660864579,94.02777777777777,1
80,WET,576,1446.34375,2724.724236791342,127.81423611111111,68.86496855844314,0.8715277777777778,26487.0,975.5,26.48287856602558,198.52777777777777,578.7777777777778,9.511229787124906,188.94444444444446,3828.4166666666665,5044.8886402830685,93.30555555555556,1
81,WET,576,1446.34375,2724.724236791342,127.81423611111111,68.86496855844314,0.8715277777777778,26487.0,975.5,26.48287856602558,198.52777777777777,578.7777777777778,9.511229787124906,188.94444444444446,3828.4166666666665,5044.8886402830685,93.30555555555556,1
82,WET,576,1410.8003472222222,2636.567445733687,127.70486111111111,68.69821062470453,0.8732638888888888,26481.0,975.6111111111111,26.81606957220963,198.36111111111111,578.4444444444445,9.336394055964753,188.88888888888889,3849.0833333333335,5237.967579537479,93.55555555555556,1
83,WET,576,1414.515625,2658.2923735935933,127.734375,69.0078543156376,0.8732638888888888,26479.0,975.2222222222222,26.948746179273734,198.55555555555554,578.6666666666666,9.567803151343423,189.05555555555554,3827.3333333333335,5044.568530324755,91.38888888888889,1
84,WET,576,1415.5399305555557,2671.0485590223834,127.52777777777777,69.19838072572023,0.8715277777777778,26483.0,975.4722222222222,26.275992422319234,198.61111111111111,578.7222222222222,9.440372604968244,189.05555555555554,3509.277777777778,4725.665550169996,94.22222222222223,1
85,WET,576,1394.4114583333333,2660.4334590583244,127.47048611111111,69.09360471319829,0.8802083333333334,26492.0,975.3888888888889,26.323566603523897,196.75,578.5555555555555,9.369996019039997,187.44444444444446,3725.277777777778,5093.991988389635,94.08333333333333,1
86,WET,576,1431.640625,2720.50216738098,127.22222222222223,69.1938394861819,0.8732638888888888,26490.0,975.5833333333334,27.07911688790038,198.52777777777777,578.5555555555555,9.302670720802846,187.02777777777777,3827.277777777778,5045.154374594703,90.61111111111111,1
87,WET,576,1431.640625,2720.50216738098,127.22222222222223,69.1938394861819,0.8732638888888888,26490.0,975.5833333333334,27.07911688790038,198.52777777777777,578.5555555555555,9.302670720802846,187.02777777777777,3827.277777777778,5045.154374594703,90.61111111111111,1
88,WET,576,1413.0677083333333,2661.8919846838103,127.38715277777777,68.99505146469237,0.8732638888888888,26488.0,975.1388888888889,26.442555287996093,198.22222222222223,577.8333333333334,9.16047409877271,188.66666666666666,3828.472222222222,5044.844975594174,92.30555555555556,1
89,WET,576,1401.6979166666667,2616.9918705285136,127.296875,69.00093390037024,0.8697916666666666,26491.0,975.1388888888889,26.474950724656992,198.08333333333334,578.1666666666666,9.047493733468006,186.91666666666666,3510.0,4727.458846236225,88.02777777777777,1
90,WET,576,1436.779513888889,2723.0767375158125,128.07118055555554,68.63978642559091,0.875,26482.0,975.6666666666666,26.595380909366305,198.05555555555554,578.4722222222222,9.38231196335838,188.55555555555554,3724.027777777778,5091.42372727265,88.61111111111111,1
91,WET,576,1395.579861111111,2653.9112325825367,125.97222222222223,69.33843575420133,0.8784722222222222,26491.0,975.4444444444445,26.525938189353393,196.55555555555554,578.8611111111111,9.73110705133,187.25,3827.3333333333335,5047.759593550957,87.0,1
92,WET,576,1458.9375,2727.5712670665607,127.29513888888889,68.88438666613501,0.8680555555555556,26490.0,975.5,27.178247604603627,198.0,578.3055555555555,9.186385716900991,188.63888888888889,3776.5833333333335,5070.072827738418,89.05555555555556,1
93,WET,576,1436.107638888889,2629.61402933491,127.24131944444444,69.02029513067684,0.8732638888888888,16201.0,975.9444444444445,26.265615159035196,198.19444444444446,578.4166666666666,9.302457432620388,186.94444444444446,3440.4166666666665,3700.1448803681037,90.30555555555556,1
94,WET,576,1478.3819444444443,2787.917425762184,127.72743055555556,68.77277661342588,0.8680555555555556,26488.0,975.3888888888889,26.15369711944896,197.86111111111111,578.4722222222222,9.467194820947638,187.19444444444446,3775.1944444444443,5069.458730303854,88.77777777777777,1
95,WET,576,1387.501736111111,2468.559958929562,127.828125,68.98457436739783,0.8732638888888888,15359.0,975.4722222222222,26.753356116421422,198.16666666666666,578.25,9.378927748644069,187.02777777777777,3367.972222222222,3448.6292306704877,88.33333333333333,1
96,WET,576,1382.8229166666667,2652.535576764731,126.37326388888889,69.21277013000746,0.8819444444444444,26483.0,975.5277777777778,26.346575934873652,196.44444444444446,578.6388888888889,9.174974590164199,188.44444444444446,3724.4166666666665,5092.8105536839175,87.5,1
97,WET,576,1382.8229166666667,2652.535576764731,126.37326388888889,69.21277013000746,0.8819444444444444,26483.0,975.5277777777778,26.346575934873652,196.44444444444446,578.6388888888889,9.174974590164199,188.44444444444446,3724.4166666666665,5092.8105536839175,87.5,1
98,WET,576,1423.295138888889,2675.4274618956238,127.19965277777777,68.78261902861065,0.875,26494.0,975.5555555555555,26.153879192681856,196.61111111111111,578.6944444444445,9.297678495023657,188.75,3723.8055555555557,5093.327325710119,88.80555555555556,1
99,WET,576,1433.9600694444443,2672.495307163013,127.28298611111111,69.0121123787124,0.8697916666666666,26490.0,975.8611111111111,26.4717129650045,198.13888888888889,578.4722222222222,9.031646301789884,188.77777777777777,3810.25,5173.412404510475,88.52777777777777,1
100,WET,576,1427.0746527777778,2672.766688371551,127.13020833333333,68.65955204817898,0.8697916666666666,26488.0,976.5,27.256978136669098,198.27777777777777,578.6388888888889,9.53535609576359,188.69444444444446,3868.8611111111113,5025.185205700114,89.75,1
101,WET,576,1415.9635416666667,2677.617440310864,127.35763888888889,68.66710060528452,0.8732638888888888,26486.0,976.5,26.01812555014018,198.13888888888889,578.8611111111111,9.63669409164123,188.77777777777777,3552.0,4707.335946614147,94.19444444444444,1
102,WET,576,1402.34375,2619.7123132241372,127.52777777777777,68.80916085292677,0.8715277777777778,26493.0,975.5833333333334,26.96386470816081,198.19444444444446,578.6111111111111,9.541721251663372,187.11111111111111,3499.722222222222,4729.762788440942,90.05555555555556,1
103,WET,576,1403.5677083333333,2661.568438805089,126.46701388888889,68.8948143164219,0.8767361111111112,26482.0,975.9444444444445,26.940086376406704,198.22222222222223,578.5833333333334,9.13196896309099,188.69444444444446,3406.972222222222,4769.404763616352,89.11111111111111,1
104,WET,576,1432.845486111111,2669.867916146251,127.08159722222223,69.0564026334351,0.8680555555555556,26488.0,976.0555555555555,26.318862811347678,198.13888888888889,578.5,9.241212041718338,188.72222222222223,3870.1944444444443,5024.2309365681285,92.5,1
105,WET,576,1385.1510416666667,2613.3716089416994,126.52951388888889,68.85350161383165,0.8767361111111112,26492.0,976.3333333333334,27.547361813014742,198.13888888888889,579.0555555555555,9.36236979903957,188.55555555555554,3458.1111111111113,4749.400135221757,89.97222222222223,1
106,WET,576,1473.5833333333333,2775.413991266288,127.97916666666667,68.83776910142507,0.8663194444444444,26479.0,975.5555555555555,26.52916933107453,198.27777777777777,578.8333333333334,9.605058191241886,188.75,3827.6388888888887,5044.779401394094,90.80555555555556,1
107,WET,576,1437.8489583333333,2722.7789578348224,127.47569444444444,69.01491459835147,0.8732638888888888,26486.0,976.1388888888889,26.041892379974207,196.5,578.6666666666666,9.289010404005062,187.05555555555554,3775.3611111111113,5069.456280525431,89.86111111111111,1
108,WET,576,1437.8489583333333,2722.7789578348224,127.47569444444444,69.01491459835147,0.8732638888888888,26486.0,976.1388888888889,26.041892379974207,196.5,578.6666666666666,9.289010404005062,187.05555555555554,3775.3611111111113,5069.456280525431,89.86111111111111,1
